customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected
C00068,26984.475954236143,0.0029474155810693,0.9980356986360978,27064.24553321061,1
C00069,26980.690473928546,0.133347603949347,0.8552538573200918,31132.07855523152,1
C00070,26955.77899133622,0.0690569490244857,0.977048984564715,28955.346906655424,1
C00071,26863.37590768908,5.501888070762638e-07,0.9999958998006976,26863.39068762596,1
C00072,26699.312922872294,0.0261545382910933,0.9740729574755976,27416.37556745427,1
C00073,26508.041261124825,5.573536318310825e-13,0.9999997897923688,26508.0412611396,1
C00074,26452.352728925613,4.779875853553966e-05,0.9997746839284656,26453.617178985543,1
C00075,26414.0008710704,0.0211961290724262,0.9926469089409632,26985.99960177813,1
C00076,26172.820421418484,0.0017517992322851,0.9989463157259016,26218.750408255142,1
C00077,26045.21602335279,1.5841044605571718e-05,0.99986883877138,26045.62861331744,1
C00078,26029.195268302872,0.000114966863677,0.9987405865736384,26032.18810732422,1
C00079,25896.445419061693,1.806864165768865e-05,0.9999717051503804,25896.91334110889,1
C00080,25873.74930639172,0.0266108387575223,0.9957249345158268,26581.094526844023,1
C00081,25820.09110891137,0.0003565484384312,0.99759288183272,25829.30050567244,1
C00082,25780.44251572509,1.5271139492855814e-07,0.9999801554379084,25780.446452693035,1
C00083,25686.91088771322,6.154447245021227e-07,0.9998021563734052,25686.926696596744,1
C00085,25615.1887778025,0.0048097386607813,0.9988326624227256,25738.98657662945,1
C00086,25589.305419817207,0.000331337071239,0.9971969230070566,25597.78691556401,1
C00087,25553.92770476751,1.4726663297358646e-05,0.9983463150824596,25554.30403439882,1
C00088,25439.8189260004,0.1479991546413936,0.9787419978617756,29858.91277524825,1
C00089,25400.382490518085,0.0013677520123271,0.9981447545635788,25435.1714975177,1
C00090,25378.56263198958,2.6105572195822216e-06,0.9999810599791252,25378.62888435244,1
C00091,25359.982361394224,2.208287441942616e-09,0.99997523612259,25359.982417396357,1
C00092,25349.00488971691,2.1034181987551502e-05,0.9999356872451276,25349.53809651453,1
C00093,25317.28369332987,1.071607487172022e-08,0.9999774079876518,25317.283964631784,1
C00094,25264.40997056244,0.0008279326382244,0.998793700213396,25285.3445325697,1
C00095,25254.74133388217,1.0854055670768682e-06,0.9999853315220992,25254.768745548765,1
C00096,25245.513772716327,0.0006230417713984,0.9995722356099894,25261.25258827667,1
C00097,25228.336467727622,7.159043393708602e-05,0.999924484116453,25230.14270459214,1
C00098,25196.792855287884,1.5362759092025138e-05,0.9990152764744548,25197.179953493305,1
C00099,25188.3972651577,0.0055832946594396,0.9879983597008636,25329.82112014235,1
C00100,25033.1578367888,0.0008581115814816,0.9994883622174646,25054.65752858413,1
C00101,24987.722459906847,1.50616316420401e-06,0.9999220288675098,24987.760095550657,1
C00102,24963.796689352403,6.168011975602248e-06,0.99995643533332,24963.95066729908,1
C00103,24920.64971016508,0.0001770882368175,0.9998254992900342,24925.063645738664,1
C00104,24908.160998696265,2.462113336847959e-13,0.9999997165187308,24908.1609987024,1
C00105,24882.235061531857,0.2189765851667716,0.973984506669912,31858.50076830917,1
C00106,24866.675590462757,0.0019956455482428,0.9969796485460702,24916.399892987432,1
C00107,24792.000747343467,1.0535606019107738e-10,0.9999996354761608,24792.000749955456,1
C00108,24744.40107022993,0.0010480541658839,0.9984370124527884,24770.361751053577,1
C00109,24688.151779543587,0.4160447306756383,0.6993220187441324,42277.4706838554,1
C00110,24606.7262853306,1.2498133103355242e-06,0.9999552097736004,24606.757039183078,1
C00111,24580.60978339563,0.0001493545485088,0.9991859557355918,24584.28155766809,1
C00112,24509.99979623563,0.0222565037524462,0.987008819105336,25067.92414401289,1
C00113,24504.425165203036,0.0008931325000533,0.998854056500258,24526.33042801534,1
C00114,24380.0283467909,0.0001319022104182,0.996986707081455,24383.2445506443,1
C00115,24213.383944859324,0.001500958515758,0.9981591253433456,24249.78186144954,1
C00116,24194.146178451683,5.187336485394051e-05,0.9995796654838544,24195.401275329827,1
C00117,24176.33669043393,2.277641566570689e-05,0.9999668751612422,24176.88735326979,1
C00118,24154.07298906728,0.000847744554843,0.999052581419474,24174.56684647707,1
C00119,24078.796637652795,3.547447080885626e-05,0.9998625541990656,24079.65085052398,1
C00120,24052.421316649277,0.024644645136345,0.993957085587331,24660.162264666676,1
C00121,24003.81495626539,5.989505490461136e-07,0.9999894680628284,24003.82933337215,1
C00122,23979.052657071166,0.0136945195266343,0.9947218084113096,24311.993729937203,1
C00123,23947.007019815574,2.009772586985517e-06,0.9999926076650026,23947.05514795055,1
C00125,23927.25331558283,1.01708880728127e-05,0.9999291168039156,23927.49667947342,1
C00126,23911.25294123888,0.0998077663853885,0.9847945685210648,26562.38528655838,1
C00127,23803.453740375982,5.738708084975373e-08,0.99999124831414,23803.455106386788,1
C00128,23775.90081557122,3.2514563118392733e-07,0.999748759041715,23775.908546204013,1
C00129,23668.23943160419,4.090370234367898e-05,0.9998617631032386,23669.207589826157,1
C00130,23653.052067053264,0.0010957695794521,0.9995234592281717,23678.99879360318,1
C00131,23563.77746340384,1.5809651912030548e-11,0.9999995914437404,23563.777463776376,1
C00132,23471.261588566907,5.512311490265332e-07,0.999794627023481,23471.274526664536,1
C00133,23397.3454686309,0.0006758384999914,0.9995176717167212,23413.168989640904,1
C00134,23385.410378140736,2.068868431236313e-16,0.999999999509538,23385.41037814074,1
C00135,23378.63541079031,0.0002387400595687,0.998709691435021,23384.2181604269,1
C00136,23285.978350228008,3.502110958926874e-11,0.9999986170017412,23285.978351043508,1
C00137,23281.23922611136,0.0002038241213059,0.9997072688903774,23285.985471638855,1
C00138,23227.224236374528,9.38651716304841e-06,0.999908762569991,23227.44226115997,1
C00139,23209.10688924405,6.6509453102890976e-15,0.9999999521413836,23209.1068892442,1
C00140,23181.4449370932,1.0900319423444658e-18,0.999999999556748,23181.4449370932,1
C00141,23176.10314220445,3.783991007567621e-16,0.9999999796232628,23176.103142204454,1
C00142,23006.412786758385,0.1456690013734641,0.9823503736452616,26929.15605748196,1
C00143,22996.657421559637,1.537292448313786e-06,0.9999615497391816,22996.69277420177,1
C00144,22992.413647956742,0.0002987823549455,0.9997001137673432,22999.285428619176,1
C00145,22960.49787219705,1.7220531068311442e-19,0.9999999994591438,22960.49787219705,1
C00146,22936.203045465765,5.413588429671449e-13,0.9999999683899904,22936.20304547818,1
C00147,22924.509985226592,0.0023427631736101,0.9967136787056616,22978.342800530263,1
C00148,22911.422119983275,0.0181899211099511,0.9916350747605486,23335.9003055713,1
C00149,22878.30888405206,0.0646542931570741,0.9754896270583298,24459.735813909127,1
C00150,22870.283245516068,0.0008266043700441,0.999417032781128,22889.203561206592,1
C00151,22852.29354172817,4.4542635876174816e-15,0.9999999775809912,22852.29354172827,1
C00152,22835.096287126165,0.0098780673097003,0.9930455033620108,23062.91329703203,1
C00153,22791.97980350121,1.675026132220338e-07,0.9999950986465408,22791.983621218027,1
C00154,22786.66511907717,1.383004332496051e-13,0.9999998955125984,22786.66511908032,1
C00155,22782.550908257057,3.879127284466637e-06,0.999943903137126,22782.63928501472,1
C00156,22745.34690098697,3.055354083129204e-05,0.9998820014207552,22746.04187310609,1
C00157,22703.306503239168,3.242089122478509e-13,0.9999998395030384,22703.306503246527,1
C00159,22699.58110749048,0.0061839922475215,0.9985167543118196,22840.828614569957,1
C00160,22692.366001976698,3.046576103763379e-14,0.9999999584676622,22692.36600197739,1
C00161,22684.232896293488,2.1670750363926894e-22,0.9999999996943992,22684.232896293488,1
C00162,22649.329900609624,5.310530548787353e-08,0.9996411319415828,22649.331103409277,1
C00163,22639.84538429416,0.2459215579722476,0.7687416304415329,30023.19668947776,1
C00164,22604.85229322168,0.2819337027664726,0.7325891071859166,31480.174435578887,1
C00165,22603.7370439042,0.0015139786773427,0.9979942700269108,22638.010509112457,1
C00166,22601.577777357903,0.0102240560535653,0.991228741108614,22835.044552851923,1
C00167,22552.85097754446,0.0019975992942264,0.998189702212528,22597.992711836563,1
C00168,22528.713081398728,0.000156416523523,0.9976280017421112,22532.237495654997,1
C00169,22506.21647588705,4.583406792811309e-05,0.9998482670420444,22507.24807462417,1
C00170,22477.84352078224,8.872081068652597e-06,0.999899413333184,22478.042947801536,1
C00171,22449.15574491525,0.2527460056434983,0.856718915931048,30042.20240300937,1
C00172,22436.591393280716,0.0012395272617938,0.9957876792436108,22464.436674960165,1
C00173,22384.006847718996,3.462787246371839e-07,0.9999796423464732,22384.01459882702,1
C00174,22381.199609142303,0.0006099206253222,0.999244089959833,22394.858695361785,1
C00175,22378.746012192587,0.0001097191302167,0.9998355582850376,22381.201658171725,1
C00176,22376.307615318638,1.123807480242588e-06,0.9999703756184356,22376.332762008773,1
C00177,22340.78621944624,2.75161467643724e-06,0.999953741265558,22340.84769285063,1
C00178,22339.27008465843,5.772424166974381e-07,0.9999882882328628,22339.282979840125,1
C00179,22328.293240279265,1.6558938453542877e-07,0.999932892759004,22328.29693760821,1
C00180,22315.578474041355,1.5969238696217313e-12,0.9999999393468948,22315.578474076992,1
C00181,22293.356717492992,1.119100041142901e-19,0.9999999994044756,22293.356717492992,1
C00182,22278.85155842365,1.0095835210366035e-15,0.9999999960884004,22278.851558423677,1
C00183,22272.25774280015,5.622684415340243e-07,0.9999916193672423,22272.270265794843,1
C00184,22271.375199142185,5.10142984761451e-08,0.9999879793897308,22271.376335300825,1
C00185,22251.35430473549,1.5037182289822798e-13,0.999999986039242,22251.35430473884,1
C00186,22065.561595444586,6.102402577559971e-10,0.9999907408853054,22065.56160890988,1
C00187,22039.94303449289,7.396352809091808e-16,0.9999999938185504,22039.94303449291,1
C00188,22038.61952342672,1.8039238482703123e-05,0.99984821787019,22039.017090511938,1
C00189,22016.466358167763,0.0005728065729911,0.999463396193262,22029.084762716822,1
C00190,22004.15094314029,1.8349330319719948e-05,0.999834323559404,22004.55471198324,1
C00191,21959.23397937315,4.016293638852014e-07,0.9999932809620212,21959.242798849868,1
C00192,21909.00407021241,4.9967094436651994e-09,0.9999763985299416,21909.00417968534,1
C00193,21904.737951763163,7.1602889463091545e-06,0.9998904473198238,21904.894797139248,1
C00194,21901.54327842027,4.252494381213095e-06,0.9999806600386476,21901.636415006065,1
C00196,21877.282417557177,1.5465669250106461e-13,0.999999942455835,21877.28241756056,1
C00197,21857.70992228686,7.847008842000363e-06,0.9999399081839836,21857.8814412758,1
C00198,21849.96568963552,1.0885643359226781e-08,0.9999543773604652,21849.965927486457,1
C00199,21836.42938214415,0.0218319792032002,0.9935935775821588,22323.80216678577,1
C00200,21825.76021199554,0.0069597238637724,0.9893701178440312,21978.72607636453,1
C00201,21742.52263046441,0.0007321798190386,0.9984670910362546,21758.453731179863,1
C00202,21695.16089631188,0.001234897774422,0.998920724382295,21721.985327649025,1
C00203,21674.17465609723,1.8275455667138884e-18,0.9999999977030208,21674.17465609723,1
C00204,21622.25695391505,1.4418888130020565e-06,0.9999438898586792,21622.28813085042,1
C00205,21590.834149592964,1.0333809562762352e-07,0.9999875275064256,21590.83638074888,1
C00206,21574.469699133457,0.0002015684830977,0.9996209075964176,21578.819309008613,1
C00207,21561.369923877348,7.447624273128287e-06,0.9998066608575336,21561.53050605531,1
C00208,21534.621323215008,2.377195841676053e-05,0.9994548864998488,21535.13325550725,1
C00209,21510.62404579805,7.410703972040279e-07,0.9999902024310092,21510.63998669656,1
C00210,21496.41387502161,0.0013841399218057,0.9994944906701088,21526.20916048578,1
C00211,21491.50908404956,4.899065470389725e-08,0.999907398602345,21491.510136932717,1
C00212,21486.555756810787,0.0037654922519737,0.9955008464033024,21567.76902396288,1
C00213,21475.794428774767,0.0018511121044376,0.9982750774593632,21515.622257570263,1
C00214,21409.425764315474,3.089110216364871e-06,0.999962921156509,21409.491900595636,1
C00215,21402.89314152832,0.0004884196136147,0.9988611923681284,21413.35184256146,1
C00216,21399.279668351344,9.124011183065754e-05,0.99890191284216,21401.23231918146,1
C00217,21360.24414717853,0.0006146328490224,0.998519854884993,21373.380929192288,1
C00218,21354.930267450203,3.178782752062154e-05,0.9998754634970362,21355.609115869374,1
C00219,21313.760941297016,6.286603139826275e-06,0.9998612428048396,21313.894933295825,1
C00220,21294.493773273494,7.502739300646087e-08,0.9999892904160872,21294.49537094397,1
C00221,21288.18436828752,7.188314412572599e-08,0.9999847633956238,21288.185898549254,1
C00222,21265.871477771023,3.932428673475194e-05,0.9998728742090502,21266.707775885505,1
C00223,21253.429241051406,0.0008279425540438,0.9988525058845844,21271.04044060097,1
C00224,21245.808461254568,2.673331585250817e-07,0.9999945792260728,21245.81414096517,1
C00225,21244.22331221936,3.30142190836284e-05,0.9998152484655048,21244.92469681772,1
C00226,21223.475323136758,0.036424293122269,0.9893729726552712,22025.747610332623,1
C00227,21206.46236615814,0.0002454434284965,0.9997483515890748,21211.668630831024,1
C00228,21197.23476131273,2.2479811680092472e-05,0.9983242678653328,21197.7112818704,1
C00229,21179.47129425881,2.5853844803747517e-05,0.9999644382140764,21180.018879179854,1
C00230,21170.739648384,2.5421097298140755e-06,0.999982759815668,21170.793466864063,1
C00231,21157.108393190363,0.0042973452049923,0.9951468903776468,21248.420189806693,1
C00232,21153.859489874285,5.975392012313416e-06,0.9999703796622426,21153.98589323262,1
C00233,21119.6410895904,3.918422575970758e-06,0.9995992468604704,21119.72384559311,1
C00234,21092.24806312096,5.902112151163973e-07,0.9999587021543532,21092.260512009667,1
C00235,21079.96324730857,2.348703600026284e-07,0.9999839294878786,21079.96819836829,1
C00236,21079.190778221368,0.0005230368545249,0.9998379878797864,21090.221741462254,1
C00237,20958.98163850424,4.9353879965276366e-05,0.9998821697734096,20960.01609662274,1
C00238,20952.104441177784,9.751946434532462e-06,0.99849705502691,20952.30876697056,1
C00240,20935.91705811354,7.447519873639619e-05,0.9997343717166192,20937.47638082804,1
C00242,20905.75701895385,7.089549812983325e-15,0.9999999931498216,20905.757018953995,1
C00243,20873.775437434077,0.0005730032390711,0.9957756454099824,20885.743035844014,1
C00244,20833.90297599825,0.0004015649620926,0.9997113673287156,20842.27250236559,1
C00245,20813.51005295549,0.0183283990854809,0.9939259730679438,21202.110801174,1
C00246,20809.891994852496,0.0096630712870831,0.9826631641114963,21012.9415469722,1
C00247,20782.67225645762,1.1147187343770124e-08,0.9999863518820034,20782.672488125965,1
C00248,20761.03219622869,1.0594276580521172e-14,0.9999999870177694,20761.032196228916,1
C00249,20735.992806986626,0.0008078416968964,0.998126842365862,20752.75775002268,1
C00250,20707.20891093773,9.51003250599446e-07,0.9999545398545332,20707.22860357945,1
C00251,20705.212347250013,6.193937454021187e-06,0.999951440388484,20705.340594834623,1
C00252,20675.515662204674,7.958235625479708e-06,0.9990809173183856,20675.68020413945,1
C00253,20664.88763112896,0.0007284281690277,0.9986674314601154,20679.95149032864,1
C00254,20660.54871765933,0.0016836758117917,0.9962324267610372,20695.393050353738,1
C00255,20656.33450274517,3.911145457015409e-11,0.999999076900217,20656.334503553077,1
C00256,20629.16212267883,4.534649727467024e-06,0.9999826555580492,20629.25566912743,1
C00257,20628.579761617788,3.487870126076165e-14,0.9999999108818276,20628.57976161851,1
C00258,20611.064358210697,0.0011343859289236,0.9982339078100956,20634.47181268578,1
C00259,20606.47969852892,0.0010982349192286,0.9920933617349588,20629.13533530765,1
C00261,20550.329058156756,1.1137637369908142e-06,0.9999802252095418,20550.351946393534,1
C00262,20535.856950958485,4.150470250032138e-10,0.999993656855208,20535.85695948183,1
C00263,20516.3007423172,0.2663005041812427,0.7642660001074904,27962.81155873284,1
C00264,20510.51646960268,9.69833644840126e-06,0.9993003869375052,20510.71538942132,1
C00265,20483.783014771005,0.0224114966805054,0.9861516362540136,20953.37961239967,1
C00266,20476.73588229333,0.049938634474308,0.986377609544748,21553.0665968751,1
C00267,20443.288630345167,0.0004722507469792,0.9898548411558908,20452.947550103632,1
C00268,20388.386734004267,1.889212359217237e-12,0.9999997080434702,20388.386734042782,1
C00269,20387.550643849583,1.6878815259950456e-10,0.9999934323996684,20387.55064729076,1
C00270,20380.008134614996,1.1688177019582377e-06,0.9999736677841266,20380.03195515711,1
C00271,20378.8451444894,1.7340905523565728e-17,0.9999999991755706,20378.8451444894,1
C00272,20361.639004513818,0.0003393812166061,0.9997707912705562,20368.55170837311,1
C00273,20353.93564423843,0.0505956413823401,0.976434249281405,21438.637246066493,1
C00274,20333.516227280008,5.652117088728621e-05,0.9995494780336878,20334.665566387423,1
C00275,20303.98671154122,4.216962371610539e-14,0.999999961167336,20303.986711542075,1
C00276,20299.052575881145,0.0002937139669264,0.9992251699781464,20305.01644280907,1
C00277,20263.89658162191,0.0090478343506516,0.9939005522751612,20448.914976984222,1
C00278,20252.405564626097,0.0002019313409619,0.9995787975669952,20256.495986023743,1
C00279,20242.21227723485,3.2413520887509587e-09,0.9999961965524216,20242.212342846982,1
C00280,20232.668777084247,7.42966813624818e-05,0.9998994110866884,20234.17210892206,1
C00281,20206.57479260712,5.242816865882257e-13,0.9999999174070504,20206.574792617717,1
C00282,20194.29282395403,0.0112763822554662,0.9945363734126476,20424.60851701009,1
C00283,20145.032019868195,1.1698748997896316e-06,0.9999863612182176,20145.05558706308,1
C00284,20132.22839776933,0.0022858285563618,0.9952319492815772,20178.35265248271,1
C00285,20118.20884245122,2.7074806434974915e-05,0.9998798404674432,20118.7535538094,1
C00286,20096.569826539697,5.458002448207497e-09,0.9999715804985784,20096.569936226824,1
C00287,20089.863901254364,0.0005469093895504,0.9901310716054166,20100.85724882176,1
C00288,20077.16318691394,1.747896432925073e-06,0.9999916263806988,20077.1982797772,1
C00289,20061.053035402914,7.813900960520675e-08,0.9999916999989016,20061.054602953853,1
C00290,19945.77015071252,2.9573111818283904e-06,0.9999885300678678,19945.829136736054,1
C00291,19917.90567527733,0.0003852946388339,0.9996864689974444,19925.582895542622,1
C00292,19911.12748455625,1.7266604443310643e-06,0.9999637111156096,19911.161864371843,1
C00293,19863.981705194008,5.177040749213401e-13,0.9999997694063052,19863.981705204293,1
C00294,19825.451223118016,8.509188445100982e-08,0.9999964325653248,19825.45291010316,1
C00295,19789.211631198614,2.4258749469976647e-05,0.9999645133074034,19789.69170437176,1
C00296,19770.81954929012,1.3330666890069829e-05,0.9999698568900892,19771.08311101313,1
C00297,19752.27561949139,7.481412399204261e-06,0.999961098810147,19752.423395516696,1
C00298,19730.3148268867,6.858740264146805e-15,0.9999999945171628,19730.314826886835,1
C00299,19722.394417375428,0.0146005201036023,0.9898242591272408,20014.618253552344,1
C00300,19701.465736539507,5.339104791791969e-06,0.9998119125124368,19701.57092529124,1
C00301,19693.06391916259,0.0336731151467894,0.9826947016804646,20379.2983801274,1
C00302,19665.4489906962,0.005311487005349,0.9908256101593492,19770.45952957733,1
C00303,19659.996893891413,1.200449935696139e-06,0.999907004129739,19660.020494761757,1
C00304,19642.551844762304,1.7995791284766653e-05,0.9999402025641784,19642.905334386927,1
C00305,19619.945891515003,1.2034970340880022e-14,0.999999984147948,19619.94589151524,1
C00306,19599.53878446349,5.293293925020348e-11,0.9999994463718356,19599.53878550095,1
C00307,19567.63417692963,3.249634604440344e-16,0.9999999979589852,19567.63417692964,1
C00308,19551.43609554152,0.0001890861531926,0.9998125839565744,19555.13370054812,1
C00309,19543.867146490924,1.1805614177029245e-05,0.999968080253642,19544.097876569893,1
C00310,19506.2105386776,0.0009774667218893,0.9995287901749288,19525.29586562129,1
C00311,19495.170562618045,5.504415062392727e-17,0.9999999997146076,19495.170562618045,1
C00312,19480.893843925245,3.689679758750596e-17,0.9999999973917216,19480.893843925245,1
C00313,19460.469811977,8.505576904755109e-08,0.9999898125284132,19460.47146720237,1
C00314,19458.80675607057,3.123834836397078e-05,0.9998642960291269,19459.41463604393,1
C00315,19447.002789698283,6.804272157425014e-06,0.9999336979697492,19447.135113298275,1
C00316,19343.53835125902,4.55314265385502e-06,0.9999414753161788,19343.62642554958,1
C00317,19321.507803698223,6.155484000405448e-11,0.9999994838454028,19321.507804887555,1
C00318,19311.688453495382,3.349393573482267e-06,0.999920123923444,19311.75313615723,1
C00319,19283.87000137721,1.5180465871019837e-15,0.999999993970618,19283.87000137724,1
C00320,19280.295062146382,3.586248996384162e-07,0.99997326606973,19280.30197654275,1
C00321,19257.70209155558,9.265276526356297e-08,0.9999713694642768,19257.703875835097,1
C00322,19256.4390571176,3.26604473627512e-05,0.9998746501947552,19257.06800157342,1
C00323,19219.2921467173,1.143433757080337e-12,0.9999999224932824,19219.29214673928,1
C00324,19201.149118008896,3.336611634817024e-14,0.999999752254969,19201.149118009536,1
C00325,19172.65225029592,8.310409929584115e-06,0.9999058875749064,19172.81158421968,1
C00326,19155.71848417626,4.9141071097912926e-05,0.9995225802071804,19156.659862960583,1
C00327,19136.20592943994,1.2893432678169356e-06,0.999981118870678,19136.23060261004,1
C00328,19095.60137037733,1.839116198917131e-05,0.9999443903486755,19095.952567134336,1
C00329,19076.10880031236,1.1611029215330166e-11,0.9999995904633248,19076.108800533853,1
C00330,19052.241853803436,1.1330919847772805e-07,0.9999749444564264,19052.24401259793,1
C00331,19045.59998302896,7.789182045324024e-13,0.9999998849671842,19045.5999830438,1
C00332,19038.638767070574,4.555190212753052e-15,0.9999999936015262,19038.63876707066,1
C00333,19038.21249452526,1.0975040215691544e-14,0.9999999896113032,19038.212494525476,1
C00334,18991.94527180193,8.634134354970182e-08,0.9999957604853096,18991.946911592146,1
C00335,18990.893581752043,9.668242172331982e-05,0.9992411626921912,18992.729844868583,1
C00337,18976.66889820309,0.0007896320711807,0.999451514683721,18991.665326229813,1
C00338,18970.346261641516,4.2892322008615027e-10,0.9999976450871244,18970.346269778336,1
C00339,18961.524828874517,1.432505331128337e-05,0.9999615559157692,18961.796457619646,1
C00340,18912.153020386704,0.0112113472806478,0.993210062558103,19126.58783894291,1
C00341,18868.4954542699,2.588664199958489e-06,0.9999874495064264,18868.544298595032,1
C00342,18852.872660493176,0.0022035712920758,0.9987380394750096,18894.508056023325,1
C00343,18852.028552807293,0.0753180877821766,0.9747285060807016,20387.582263387456,1
C00344,18843.920570190465,0.0014300098512636,0.9987061450073886,18870.90615188994,1
C00345,18828.684361408938,1.9782589887230482e-17,0.9999999992781724,18828.684361408938,1
C00346,18813.933806228924,6.655839842851903e-06,0.9999651148045906,18814.05902959262,1
C00347,18800.79852165522,0.0003103753059559,0.9990753888061836,18806.63563694504,1
C00348,18782.01182842828,3.819530964304379e-05,0.999871110217416,18782.72924058756,1
